"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","EE","Estonia",1.816959490,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","ES","Spain",3.229765510,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","EUEEA30_21","EU/EEA (without UK)",2.079284000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","EUEEAUK_21","EU/EEA (with UK until 2019)",2.079284000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","FI","Finland",15.093082680,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","HR","Croatia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","HU","Hungary",2.153588550,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","IE","Ireland",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","IT","Italy",0.605750020,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","LI","Liechtenstein",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","LT","Lithuania",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","NL","Netherlands",1.858765290,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","NO","Norway",1.788316920,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","PL","Poland",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","PT","Portugal",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","SE","Sweden",8.314789160,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","SI","Slovenia",1.315910670,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes notification rate","N/100000","2024","SK","Slovakia",1.748503930,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","AT","Austria",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","BE","Belgium",139.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","CY","Cyprus",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","CZ","Czechia",7.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","DK","Denmark",13.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","ES","Spain",138.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","EUEEA30_21","EU/EEA (without UK)",458.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","EUEEAUK_21","EU/EEA (with UK until 2019)",461.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","FI","Finland",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","FR","France",81.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","HU","Hungary",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","IE","Ireland",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","IS","Iceland",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","IT","Italy",18.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","LV","Latvia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","MT","Malta",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","NL","Netherlands",12.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","NO","Norway",11.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","PL","Poland",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","RO","Romania",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","SE","Sweden",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","SI","Slovenia",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","SK","Slovakia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2010","UK","United Kingdom",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","AT","Austria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","BE","Belgium",179.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","CZ","Czechia",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","DK","Denmark",14.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","EE","Estonia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","ES","Spain",109.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","EUEEA30_21","EU/EEA (without UK)",472.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",541.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","FI","Finland",17.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","FR","France",75.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","HU","Hungary",10.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","IE","Ireland",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","IT","Italy",14.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","MT","Malta",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","NL","Netherlands",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","NO","Norway",13.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","PL","Poland",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","RO","Romania",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","SE","Sweden",10.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","SI","Slovenia",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","SK","Slovakia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2011","UK","United Kingdom",69.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","AT","Austria",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","BE","Belgium",98.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","CZ","Czechia",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","DK","Denmark",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","EE","Estonia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","ES","Spain",63.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","EUEEA30_21","EU/EEA (without UK)",259.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",291.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","FI","Finland",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","FR","France",24.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","HR","Croatia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","HU","Hungary",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","IE","Ireland",10.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","IT","Italy",12.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","NL","Netherlands",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","NO","Norway",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","PL","Poland",11.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","RO","Romania",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","SE","Sweden",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","SI","Slovenia",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","SK","Slovakia",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2012","UK","United Kingdom",32.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","AT","Austria",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","BE","Belgium",50.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","BG","Bulgaria",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","CZ","Czechia",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","DK","Denmark",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","EL","Greece",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","ES","Spain",46.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","EUEEA30_21","EU/EEA (without UK)",184.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",203.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","FI","Finland",12.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","FR","France",17.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","HU","Hungary",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","IE","Ireland",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","IS","Iceland",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","IT","Italy",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","LV","Latvia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","NL","Netherlands",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","NO","Norway",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","PL","Poland",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","RO","Romania",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","SE","Sweden",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","SI","Slovenia",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","SK","Slovakia",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2013","UK","United Kingdom",19.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","AT","Austria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","BE","Belgium",23.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","CZ","Czechia",7.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","DK","Denmark",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","ES","Spain",32.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","EUEEA30_21","EU/EEA (without UK)",114.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",127.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","FI","Finland",12.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","FR","France",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","HU","Hungary",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","IE","Ireland",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","IT","Italy",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","LT","Lithuania",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","LV","Latvia",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","NL","Netherlands",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","NO","Norway",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","PL","Poland",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","SE","Sweden",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","SI","Slovenia",9.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","SK","Slovakia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2014","UK","United Kingdom",13.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","AT","Austria",7.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","BG","Bulgaria",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","CY","Cyprus",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","CZ","Czechia",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","DK","Denmark",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","EL","Greece",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","ES","Spain",22.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","EUEEA30_21","EU/EEA (without UK)",86.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",101.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","FI","Finland",10.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","FR","France",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","HR","Croatia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","HU","Hungary",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","IE","Ireland",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","IT","Italy",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","LT","Lithuania",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","LV","Latvia",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","NL","Netherlands",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","PL","Poland",10.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","PT","Portugal",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","RO","Romania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","SE","Sweden",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","SI","Slovenia",7.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","SK","Slovakia",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2015","UK","United Kingdom",15.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","AT","Austria",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","CZ","Czechia",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","DK","Denmark",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","EL","Greece",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","ES","Spain",27.000000000,""
